matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
match-80f39c0e-706,rudeljaeger,standard,0,6,1,4,4,9,1,8,false,false,false
match-80f39c0e-706,solidaritaet_ueberleben,standard,1,7,3,11,12,26,3,23,true,false,false
match-fa40eccb-707,rudeljaeger,standard,0,6,2,8,10,20,2,18,false,false,false
match-fa40eccb-707,solidaritaet_ueberleben,standard,1,6,5,10,12,27,5,22,true,false,false
match-58c3c07f-708,solidaritaet_ueberleben,standard,1,9,4,2,0,6,4,2,true,false,false
match-58c3c07f-708,rudeljaeger,standard,0,13,5,8,10,23,5,18,false,false,false
match-df766fc1-711,rudeljaeger,standard,0,11,4,9,9,22,4,18,true,false,false
match-df766fc1-711,solidaritaet_ueberleben,standard,1,12,5,17,16,38,5,33,false,false,false
match-b746b432-713,solidaritaet_ueberleben,standard,1,6,4,3,0,7,4,3,false,false,false
match-b746b432-713,rudeljaeger,standard,0,9,5,3,2,10,5,5,true,false,false
match-c4abf2b7-715,rudeljaeger,standard,0,6,3,10,16,29,3,26,false,false,false
match-f982cebb-716,solidaritaet_ueberleben,standard,1,11,3,9,6,18,3,15,true,false,false
match-f982cebb-716,rudeljaeger,standard,0,12,3,10,15,28,3,25,false,false,false
match-72d03f79-717,solidaritaet_ueberleben,standard,1,6,5,8,6,19,5,14,true,false,false
match-72d03f79-717,rudeljaeger,standard,0,8,5,14,20,39,5,34,false,false,false
match-06e80d41-718,solidaritaet_ueberleben,standard,1,6,4,2,0,6,4,2,false,false,false
match-06e80d41-718,rudeljaeger,standard,0,8,4,16,19,39,4,35,true,false,false
match-deb851b1-720,solidaritaet_ueberleben,standard,1,11,1,3,2,6,1,5,true,false,false
match-deb851b1-720,rudeljaeger,standard,0,13,5,11,13,29,5,24,false,false,false
match-5805a26f-721,solidaritaet_ueberleben,standard,1,6,4,15,10,29,4,25,true,false,false
