matchId,deckId,botType,side,winner,startingPlayer,roundsPlayed,baseHealth,cardsDrawn,cardsPlayed,energySpent,energyUnused,creaturesSummoned,creaturesDestroyed,baseDamage,healing,laneMoves
match-2d85423b-74,rudeljaeger,standard,1,0,0,10,-3,15,13,32,16,12,5,6,0,0
match-a6d2b2f8-75,forschung_muskelkraft,standard,0,0,1,8,0,16,10,33,2,8,6,4,0,0
match-a6d2b2f8-75,rudeljaeger,standard,1,1,0,8,6,12,11,25,4,9,5,10,0,0
match-55b51dca-76,forschung_muskelkraft,standard,0,1,1,15,4,22,20,75,34,18,12,12,0,0
match-55b51dca-76,rudeljaeger,standard,1,0,0,15,-2,19,18,54,55,16,14,6,0,1
match-cf026e87-77,forschung_muskelkraft,standard,0,,1,15,0,23,17,69,42,15,15,9,0,0
match-cf026e87-77,rudeljaeger,standard,1,,0,15,0,20,19,53,53,17,14,9,0,0
match-484fdf45-78,forschung_muskelkraft,standard,0,0,1,5,-1,14,4,13,2,4,2,0,0,0
match-484fdf45-78,rudeljaeger,standard,1,1,0,5,10,12,5,15,0,5,1,11,0,0
match-c19d3002-79,forschung_muskelkraft,standard,0,1,1,14,1,22,12,48,43,10,15,14,0,0
match-c19d3002-79,rudeljaeger,standard,1,0,0,14,-4,19,18,53,39,17,6,9,0,2
match-dba98efc-80,forschung_muskelkraft,standard,0,0,1,3,0,10,3,5,1,2,0,0,0,0
match-dba98efc-80,rudeljaeger,standard,1,1,0,3,10,9,4,5,0,4,0,10,0,0
match-54f6ffba-81,forschung_muskelkraft,standard,0,1,1,11,5,22,13,50,16,11,11,12,0,0
match-54f6ffba-81,rudeljaeger,standard,1,0,0,11,-2,15,14,40,17,12,6,5,0,0
match-ce445077-82,forschung_muskelkraft,standard,0,1,1,11,8,23,14,52,9,12,6,11,0,0
match-ce445077-82,rudeljaeger,standard,1,0,0,11,-1,16,11,33,22,9,8,2,0,1
match-4791a135-83,forschung_muskelkraft,standard,0,0,1,4,0,9,3,7,3,2,2,6,0,0
match-4791a135-83,rudeljaeger,standard,1,1,0,4,4,7,6,9,1,5,1,10,0,0
match-f6740c06-84,forschung_muskelkraft,standard,0,0,1,4,0,9,3,7,3,2,2,6,0,0
match-f6740c06-84,rudeljaeger,standard,1,1,0,4,4,9,5,8,2,5,0,10,0,0
match-6fc17cc4-85,forschung_muskelkraft,standard,0,0,1,7,-4,18,9,27,1,7,7,3,0,0
match-6fc17cc4-85,rudeljaeger,standard,1,1,0,7,7,12,10,26,0,9,3,14,0,0
match-e90ecd81-86,forschung_muskelkraft,standard,0,1,1,13,4,22,14,53,30,12,14,17,0,0
match-e90ecd81-86,rudeljaeger,standard,1,0,0,13,-7,20,17,43,36,15,7,6,0,0
match-625c3e3f-87,forschung_muskelkraft,standard,0,0,1,15,0,22,14,55,55,12,16,8,0,0
match-625c3e3f-87,rudeljaeger,standard,1,1,0,15,1,20,19,54,56,18,7,9,0,1
