cardId,deckId,botType,inDeck,startHand,drawn,played,notPlayed,endHand,playRate,winRateInDeck,winRateDrawn,winRatePlayed,averagePlayRound,creatureDamage,baseDamage,healing,kills,attackGranted,healthGranted,attackRemoved,healthRemoved,buffCreatureDamage,buffBaseDamage,tokensGenerated,movesGenerated
pc_babies,solidaritaet_ueberleben,standard,600,136,397,365,32,32,0.9193954659949622,0.455,0.43073047858942065,0.41643835616438357,7.717808219178083,1340,88,0,197,0,0,0,0,0,0,0,0
junger_neffe,solidaritaet_ueberleben,standard,600,125,427,341,86,86,0.7985948477751756,0.455,0.4379391100702576,0.4252199413489736,6.829912023460411,931,93,0,179,0,0,0,0,0,0,0,0
pc_principal,solidaritaet_ueberleben,standard,600,124,368,350,18,18,0.9510869565217391,0.455,0.5027173913043478,0.5171428571428571,7.6571428571428575,2060,100,0,366,0,0,3985,4249,0,0,0,0
ratte,urzeitliche_kolosse,standard,1200,218,785,660,125,125,0.8407643312101911,0.45666666666666667,0.47609942638623326,0.474468085106383,3.496969696969697,1477,1370,0,320,0,0,0,0,0,0,0,0
wolf,urzeitliche_kolosse,standard,1200,240,795,596,199,199,0.7496855345911949,0.45666666666666667,0.4680451127819549,0.47191011235955055,4.23489932885906,1549,443,0,301,0,0,0,0,0,0,0,0
wilder_instinkt,urzeitliche_kolosse,standard,600,132,389,302,87,87,0.7763496143958869,0.45666666666666667,0.46272493573264784,0.4768211920529801,6.2947019867549665,0,0,0,0,604,0,0,0,214,87,0,0
velociraptor,urzeitliche_kolosse,standard,1200,234,787,556,231,231,0.7064803049555273,0.45666666666666667,0.4685714285714286,0.4937655860349127,6.309352517985611,1556,316,0,294,0,0,0,0,0,0,0,0
pferd,urzeitliche_kolosse,standard,1200,245,774,701,73,73,0.9056847545219638,0.45666666666666667,0.47115384615384615,0.47058823529411764,4.666191155492154,2892,961,0,532,0,0,0,0,0,0,0,0
triceratops,urzeitliche_kolosse,standard,1200,251,643,532,111,111,0.8273716951788491,0.45666666666666667,0.473568281938326,0.4849246231155779,6.2894736842105265,1398,133,0,379,0,0,0,0,0,0,0,0
pteranodon,urzeitliche_kolosse,standard,1200,229,638,321,317,317,0.5031347962382445,0.45666666666666667,0.4646017699115044,0.46963562753036436,7.654205607476635,613,59,0,107,0,0,0,0,0,0,0,0
baer,urzeitliche_kolosse,standard,600,145,319,277,42,42,0.8683385579937304,0.45666666666666667,0.4608150470219436,0.44765342960288806,5.743682310469314,1166,142,0,163,0,0,0,0,0,0,0,0
spinosaurus,urzeitliche_kolosse,standard,600,109,316,206,110,110,0.6518987341772152,0.45666666666666667,0.47151898734177217,0.49514563106796117,8.674757281553399,508,222,0,48,0,0,0,0,0,0,0,0
tyrannosaurus_rex,urzeitliche_kolosse,standard,600,125,311,229,82,82,0.7363344051446945,0.45666666666666667,0.4662379421221865,0.519650655021834,8.873362445414847,864,408,0,55,0,0,0,0,0,0,0,0
brachiosaurus,urzeitliche_kolosse,standard,600,125,315,258,57,57,0.819047619047619,0.45666666666666667,0.4793650793650794,0.5155038759689923,7.872093023255814,1077,386,0,117,0,0,0,0,0,0,0,0
vogelmensch,urzeitliche_kolosse,standard,600,109,323,292,31,31,0.9040247678018576,0.45666666666666667,0.4520123839009288,0.4486301369863014,6.578767123287672,693,42,0,110,0,0,0,0,0,0,0,0
randy_marsh,urzeitliche_kolosse,standard,600,110,336,294,42,42,0.875,0.45666666666666667,0.4732142857142857,0.47278911564625853,6.649659863945578,1320,380,0,222,0,0,0,0,0,0,0,0
pc_principal,urzeitliche_kolosse,standard,600,128,292,266,26,26,0.910958904109589,0.45666666666666667,0.541095890410959,0.575187969924812,6.7443609022556394,1285,56,0,188,0,0,2439,2858,0,0,0,0
