matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
match-9e78d1b1-768,solidaritaet_ueberleben,standard,1,6,3,8,6,17,15,2,false,false,false
match-9e78d1b1-768,rudeljaeger,standard,0,8,3,9,15,27,15,12,true,false,true
match-17c6226f-769,rudeljaeger,standard,0,6,2,7,6,15,10,5,false,false,false
match-c766ab50-773,rudeljaeger,standard,0,6,3,10,11,24,14,10,false,false,false
match-d4cbe9d5-775,rudeljaeger,standard,0,10,3,3,5,11,7,4,false,false,false
match-d4cbe9d5-775,solidaritaet_ueberleben,standard,1,12,5,15,11,31,21,10,true,false,false
match-e231285a-777,solidaritaet_ueberleben,standard,1,12,3,11,4,18,13,5,true,true,true
match-76491622-778,rudeljaeger,standard,0,6,3,11,10,24,15,9,false,false,false
match-ef9666df-779,rudeljaeger,standard,0,6,5,10,19,34,23,11,true,false,false
match-ef9666df-779,solidaritaet_ueberleben,standard,1,12,4,12,11,27,19,8,false,false,false
match-eed848cf-780,solidaritaet_ueberleben,standard,1,7,3,9,8,20,15,5,false,false,false
match-eed848cf-780,rudeljaeger,standard,0,7,2,8,9,19,10,9,true,true,true
match-6825b98d-781,solidaritaet_ueberleben,standard,1,6,4,13,10,27,18,9,true,false,false
match-6825b98d-781,rudeljaeger,standard,0,8,3,10,15,28,15,13,false,false,false
match-fc3d8754-782,solidaritaet_ueberleben,standard,1,6,4,16,14,34,20,14,false,false,false
match-758af812-783,solidaritaet_ueberleben,standard,1,6,5,11,5,21,20,1,true,false,true
match-82f03697-785,rudeljaeger,standard,0,6,2,6,8,16,10,6,false,false,false
match-82f03697-785,solidaritaet_ueberleben,standard,1,8,5,17,10,32,23,9,true,true,true
match-9055751c-787,rudeljaeger,standard,0,9,5,20,27,52,25,27,false,false,false
match-9055751c-787,solidaritaet_ueberleben,standard,1,14,3,14,12,29,15,14,true,true,true
match-b9434ebb-788,solidaritaet_ueberleben,standard,1,6,4,12,10,26,17,9,true,false,true
match-c6a88d40-790,rudeljaeger,standard,0,6,3,11,13,27,15,12,false,false,false
match-3ff5fdfe-791,solidaritaet_ueberleben,standard,1,6,3,11,10,24,15,9,true,false,false
match-3ff5fdfe-791,rudeljaeger,standard,0,7,5,16,15,36,23,13,false,false,false
match-4d5b3c83-793,rudeljaeger,standard,0,6,1,4,4,9,5,4,true,false,false
match-4d5b3c83-793,solidaritaet_ueberleben,standard,1,6,4,10,9,23,17,6,false,false,false
match-e1730a4a-794,rudeljaeger,standard,0,6,2,8,9,19,10,9,false,false,false
match-5ac07b08-795,rudeljaeger,standard,0,6,2,7,8,17,10,7,false,false,false
match-5ac07b08-795,solidaritaet_ueberleben,standard,1,8,4,9,8,21,12,9,true,true,true
match-ad5a4c56-796,rudeljaeger,standard,0,6,3,10,10,23,15,8,true,false,false
match-26a7bd14-797,rudeljaeger,standard,0,6,2,7,8,17,10,7,false,false,false
match-26a7bd14-797,solidaritaet_ueberleben,standard,1,7,4,5,4,13,11,2,true,false,true
match-94037981-800,urzeitliche_kolosse,standard,1,7,4,4,4,12,8,4,true,false,false
match-ffeb8bb9-805,rudeljaeger,standard,0,6,2,7,6,15,9,6,true,false,true
match-6bd3bdf2-806,rudeljaeger,standard,0,6,2,6,6,14,10,4,false,false,false
match-5e6e7f6d-808,rudeljaeger,standard,0,6,3,12,13,28,15,13,false,false,false
match-5e6e7f6d-808,urzeitliche_kolosse,standard,1,7,3,7,7,17,11,6,true,false,false
match-510920e8-810,urzeitliche_kolosse,standard,1,6,2,4,4,10,6,4,false,false,false
match-ca5691a5-813,rudeljaeger,standard,0,6,3,12,11,26,15,11,false,false,false
match-ca5691a5-813,urzeitliche_kolosse,standard,1,7,3,4,4,11,7,4,true,false,true
