matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
pc-26e16509-1120,solidaritaet_ueberleben__mit_pc,control,1,7,3,10,13,26,15,11,true,true,true
pc-ad94144b-1121,forschung_muskelkraft__mit_pc,control,0,7,3,13,14,30,12,18,true,false,false
pc-ad94144b-1121,solidaritaet_ueberleben__mit_pc,control,1,13,3,14,16,33,15,18,false,false,false
pc-197c2684-1122,forschung_muskelkraft__mit_pc,control,0,6,3,7,9,19,14,5,false,false,false
pc-197c2684-1122,solidaritaet_ueberleben__mit_pc,control,1,13,4,0,0,4,4,0,true,false,false
pc-a02ed5c6-1123,solidaritaet_ueberleben__mit_pc,control,1,6,4,17,19,40,20,20,false,false,false
pc-a02ed5c6-1123,forschung_muskelkraft__mit_pc,control,0,11,3,8,8,19,12,7,true,true,true
pc-d681edea-1124,forschung_muskelkraft__mit_pc,control,0,7,3,12,14,29,11,18,true,false,false
pc-d681edea-1124,solidaritaet_ueberleben__mit_pc,control,1,12,4,21,24,49,20,29,false,false,false
pc-5d349d2d-1125,solidaritaet_ueberleben__mit_pc,control,1,9,4,16,17,37,19,18,false,false,false
pc-c91caf65-1126,forschung_muskelkraft__mit_pc,control,0,6,3,9,6,18,13,5,false,false,false
pc-4fcf5ea8-1127,solidaritaet_ueberleben__mit_pc,control,1,6,4,18,20,42,20,22,false,false,false
pc-4fcf5ea8-1127,forschung_muskelkraft__mit_pc,control,0,9,5,16,18,39,22,17,true,false,false
pc-77ff1a37-1129,forschung_muskelkraft__mit_pc,control,0,6,4,10,8,22,15,7,true,false,false
pc-77ff1a37-1129,solidaritaet_ueberleben__mit_pc,control,1,6,4,16,15,35,20,15,false,false,false
pc-e3e72c6f-1130,solidaritaet_ueberleben__mit_pc,control,1,7,4,0,0,4,4,0,true,true,true
pc-6a99dbb2-1131,solidaritaet_ueberleben__mit_pc,control,1,6,3,14,15,32,15,17,false,false,false
