matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
pc-6880a1c3-238,forschung_muskelkraft__mit_pc,control,0,6,3,14,10,27,6,21,true,false,false
pc-c6457766-240,forschung_muskelkraft__mit_pc,control,0,6,4,4,2,10,5,5,true,false,false
pc-4cf806a9-241,forschung_muskelkraft__mit_pc,control,0,6,4,8,8,20,6,14,true,false,true
pc-3f92c824-243,forschung_muskelkraft__mit_pc,control,0,6,4,2,2,8,5,3,false,false,false
pc-322d899f-245,forschung_muskelkraft__mit_pc,control,0,6,3,9,6,18,5,13,true,false,false
pc-9e15bbd7-246,forschung_muskelkraft__mit_pc,control,0,7,3,5,4,12,5,7,true,false,false
pc-ac39186c-249,forschung_muskelkraft__mit_pc,control,0,6,3,9,4,16,5,11,true,false,true
pc-a4ef23d3-250,forschung_muskelkraft__mit_pc,control,0,8,2,4,4,10,4,6,true,false,false
pc-8a24a6c9-254,forschung_muskelkraft__mit_pc,control,0,11,3,11,10,24,6,18,true,false,false
pc-10d7560c-255,forschung_muskelkraft__mit_pc,control,0,7,3,12,10,25,6,19,true,true,true
pc-e7e97c6c-260,forschung_muskelkraft__mit_pc,control,0,6,4,4,4,12,5,7,true,false,true
pc-6e9c0baf-261,forschung_muskelkraft__mit_pc,control,0,10,3,8,6,17,5,12,true,true,true
pc-bfb9a0dd-262,forschung_muskelkraft__mit_pc,control,0,6,2,7,6,15,4,11,true,false,false
pc-466c5020-263,forschung_muskelkraft__mit_pc,control,0,6,3,4,4,11,4,7,true,false,false
pc-cd1eff62-264,forschung_muskelkraft__mit_pc,control,0,6,3,7,6,16,5,11,true,true,true
pc-53d18ea5-265,forschung_muskelkraft__mit_pc,control,0,6,4,7,6,17,6,11,true,false,false
pc-39c52fab-266,forschung_muskelkraft__mit_pc,control,0,6,1,4,4,9,2,7,false,false,false
pc-c077deed-267,forschung_muskelkraft__mit_pc,control,0,8,4,11,8,23,7,16,true,false,true
pc-472a6e30-268,forschung_muskelkraft__mit_pc,control,0,7,3,7,6,16,5,11,true,true,true
pc-a5ad41e3-271,forschung_muskelkraft__mit_pc,control,0,9,3,8,6,17,5,12,true,false,false
pc-7cbf6844-276,forschung_muskelkraft__mit_pc,control,0,7,4,6,2,12,5,7,true,false,true
pc-548facb5-278,forschung_muskelkraft__mit_pc,control,0,6,3,7,6,16,5,11,false,false,false
pc-7b432c24-282,forschung_muskelkraft__mit_pc,control,0,6,3,4,4,11,4,7,true,false,false
pc-01f5db67-283,forschung_muskelkraft__mit_pc,control,0,6,3,4,4,11,4,7,true,false,false
pc-0f5b19ec-285,forschung_muskelkraft__mit_pc,control,0,6,4,7,6,17,6,11,true,false,false
pc-6078af1a-286,forschung_muskelkraft__mit_pc,control,0,7,4,5,2,11,5,6,true,false,true
pc-e72b5e5c-287,forschung_muskelkraft__mit_pc,control,0,6,2,6,4,12,3,9,false,false,false
pc-b0d82638-290,forschung_muskelkraft__mit_pc,control,0,7,5,10,8,23,8,15,true,false,false
pc-378ad57b-291,forschung_muskelkraft__mit_pc,control,0,6,2,8,6,16,4,12,true,false,true
pc-960da92e-294,forschung_muskelkraft__mit_pc,control,0,6,2,9,8,19,4,15,false,false,false
pc-2a2596f6-297,forschung_muskelkraft__mit_pc,control,0,7,2,6,4,12,4,8,true,true,true
pc-2ba81f0b-301,rudeljaeger__mit_pc,control,1,13,3,14,13,30,6,24,true,true,true
pc-1e42c086-303,rudeljaeger__mit_pc,control,1,7,5,23,28,56,10,46,true,true,true
pc-6f6075b4-308,rudeljaeger__mit_pc,control,1,9,4,18,17,39,7,32,true,false,false
